feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,churn
-2.434480422771054,-1.2802966069109636,2.290670827517734,-0.6704301590280294,3.2880613168928123,0.3013908463638174,-0.8861131487913565,-1.4129012664899248,-0.455343769886618,-2.721151565424647,1
-2.3143507689802734,0.20248349349105732,1.8034807461830409,0.9752123689198561,-0.9692136079864436,0.7755661831566791,-0.6647633336989749,-0.06132099524669143,0.1293419268726976,0.3076111217748037,0
-3.397707323244227,-0.8588282787825485,0.6193733364299088,0.04908057352471018,0.19501734294526174,-2.3395038809348474,-2.4641412059612726,-1.4692014288915407,0.07220661025116573,-0.7486739625270542,0
-3.155876051571834,-0.7156640908316942,-0.09876497212269142,-1.2798129225150099,0.47047923871655484,-1.4161798279747013,-1.7196732907239356,-2.223918244272034,0.9136767076743237,-0.24269192242106605,0
-2.987228798211958,-1.6568724047584265,-0.1589849198322546,0.8401478532201129,0.44511056281716144,-0.5790033247475741,-0.24692853343873078,0.3012777867507617,-0.890714021039389,0.14242394591035346,0
-0.9945239276174126,-0.8962424107343595,-0.09484729264576075,-1.716066202991796,-2.37708811278454,-0.7777438006187989,-0.5754638894860721,-1.173456659678683,2.3105019029409832,-0.01762965680722038,0
0.7174797509005115,-2.214940131086776,-1.0570098421857466,-1.2256580929403276,-3.341255367611678,-2.055044187049397,0.04818655689382356,0.055636383778380254,-0.444814961749733,-1.0599174953777368,0
0.49743494503398233,-1.2446648911003346,0.5308139783803565,1.3031307801210579,-0.9728566687429422,1.3554963727581855,1.7608902443039836,-0.8812218465794837,-0.2411254859789889,0.45121238807563285,0
0.2576793371940451,-0.7665545565684524,-0.6509180334400284,-1.3648171716318835,-1.7912052569323536,-1.7858747402463346,-0.7954459029912402,0.2511403246237014,0.7032019576955308,0.46561540381621197,0
0.9863702600935298,-1.6740483754534334,2.2241137734784626,0.9470857864643382,-1.4359110622395372,1.1620578683406544,1.2574000967114616,0.201583429064659,2.5780725201849184,0.26050075212406276,0
-1.489007060724226,-1.353334736101898,-0.022829396264864243,-1.5454116733419379,-0.6030098435901345,2.462410055876041,1.865324168964027,0.3638509288465177,-0.4867729426760094,0.09553527062293185,0
-1.8264355437347526,-0.3547154694818627,0.04385247699760908,-1.2266677016969147,-1.5601782662395134,3.0136625223321243,1.748991798360245,-0.49635301667139725,-1.0425601742446935,-0.4845761828843754,0
-1.8607532255702766,-1.2139657762419929,0.9481744714265415,1.321861500391706,-1.172409318127994,0.1450180704014825,0.06486581510143696,1.0504357849827877,-0.571470487308618,-0.6415897074218928,0
-4.749115994384855,0.8212188175330744,1.086217376726598,0.054027020733656395,-1.6166589896182488,0.7482570744977577,-1.4837370756276613,0.8964567399348444,-0.36334073648788195,-0.18532072336416822,0
-0.8400307570182635,-1.5563060937466053,0.40669037095398,0.6534542603715323,-0.4473664844730617,0.6968336538071505,0.999498016065542,-0.4524144377819984,-0.8990764005252774,-0.5990199364726209,0
0.38759196123733286,-1.8586000312045483,-2.0168096511664215,-0.1854580144282003,-0.8839796631020983,-1.6033602386301042,0.5904744330131523,-1.4583419200056662,-1.2007863788725888,-1.5238493920278031,0
-0.7613803561321829,-1.8528282056972523,1.598804136305884,1.7894133611983798,-1.4771440698613385,0.03355267475838675,0.4139340581162516,0.15425319019945002,-0.5481806065206652,1.0599627905435116,0
-0.9746052257041301,-0.09415276567659825,-0.8974657550697112,-1.3901804491934477,-2.7973262226604567,0.756884042844808,0.5509449586053339,0.552052792097004,1.0332292396042846,1.260913222518914,0
1.1469386075480599,-2.3598162264358313,-1.387990575506757,-0.19217490932832015,-0.22114090504446626,-3.93458431731624,-0.9525895961700108,0.07244530959246438,2.30441043780685,-1.496263099400798,0
-2.4159930063707,-4.01769470196141,3.549533945381737,1.62923001111781,4.6318400291341995,1.6839098475558922,1.3002425424737951,-0.33371401902029746,0.2893838108419075,-0.2754730077825558,1
1.2888914672212992,-1.37945515257214,0.6572737382000058,1.4073141924498955,3.56311480838009,-0.3586511373264092,0.6164411276968629,1.1871685154381149,0.5233647992299014,0.1529074433394479,1
-0.27646405632576143,-1.5967037258675905,1.0653568756564462,-0.9463389720110919,1.4337447091697313,0.4889744981241798,0.46375511716782436,-0.6891057719914262,0.2387304291787754,-0.44917453337783664,1
-0.5833010158414391,-2.1572930442889042,-1.1986120597275631,-1.2632418242483876,0.8641264927246122,-3.5651552611202115,-1.5075878315752909,1.577035053866018,0.5961825643704394,0.9087758335412942,0
-2.3220028583823824,-0.19760080899512267,0.6557729836809012,-1.2219007108599993,-0.29675706226964005,-1.4804669862418196,-2.0578114016413784,-1.0984024998449142,-1.8045828855040598,-0.973596189375234,0
-0.38099885481186013,2.2030334416474937,0.31861360673592554,3.3531557427107486,-3.4004045403462655,-1.666999430663225,-1.9171768478678284,-0.04717860804724417,-0.4377717390864513,0.4799221435411447,1
-2.643582872636382,-1.7200004807061213,-0.39007691723969695,0.12883644701400354,-0.644270159405012,0.9872532376789975,1.0436018825186437,-0.385859701914601,-0.5040546709556902,1.1789711459120698,0
-1.257042479804774,-0.6523975541915792,-0.694660910374249,1.3618190444962792,-0.03111730916720823,-1.7426087996668622,-0.8309125882630246,0.26472788721603757,-0.9337332066235273,0.435247622149117,0
0.05487662290807127,-1.8705649236707778,2.4670599995573603,1.1424606981958363,-1.310788305694906,0.714073706585713,0.7042386732284237,2.2388039561944466,-0.9458609267312653,0.041407663047164624,0
0.07303191267048925,0.44249312532483454,0.44970814421189786,-3.831393393235451,-1.9737050951839232,2.4432294665321974,0.8995073831638216,-0.7726615115143799,-0.07235760761951408,0.7287279164587754,1
-0.8106109922285076,-1.496608069823523,0.22445497909558143,1.3744372405206635,-0.8744351623157373,0.9000162191474588,1.3224180247562571,0.8557061497338591,1.6630217236953935,-1.4696585587445887,0
-2.0598039008661377,-1.326436981729258,0.909443365101818,2.1796888740253273,-1.1030470966782207,-0.4213917164140859,-0.20752396211930135,0.7441939417096846,-0.7023881309915727,0.3897266087646892,0
-2.0717001512410693,1.183465186260757,1.6980366861967005,-1.361916341406332,3.941702696702289,2.772788946938377,-0.04477223138617159,0.715303773131943,-0.3457070133821877,-1.0576619236231106,1
-1.075936002147533,-1.4335917261897109,-0.8955344543783899,-1.249159946560617,0.3988833890605854,-2.54251324567957,-1.3349487938139946,-0.12750891745547774,0.03108602022593263,0.02377025471301939,0
0.9657755950412976,-0.16986723996888653,2.980109809137929,2.979511175405241,-2.147485003574846,0.7581977601143961,0.2658911139850417,1.048131998238028,-0.5733764907408058,0.45388185263392117,0
2.5303204596331277,-0.38230371434074306,0.8057367349403857,-0.1739116940785621,0.8809362391924714,1.0325627878712098,1.2648224453602637,-0.7868142258241853,-0.2782790148534891,-0.31862507185365024,1
-0.7712927649356153,-1.6049748465992946,-1.2042600660556189,0.45350456064723854,-0.048529070982517686,-2.337120315669898,-0.6234327751963149,0.21686727215857363,-0.37622499155091293,0.19109371703267794,0
-1.5466938253645048,-1.0581332803165395,-1.2086134963778608,-2.4552926347628894,1.7727157619201206,-1.9511574294065568,-1.3060614084731297,-1.031150450892586,0.7940274412065925,0.5044849886098,0
0.4472070214851702,0.4522512239895724,0.7933148435542167,-0.6421791922867591,2.6529133644716127,0.9550383186820315,0.13214005344478513,0.1299637850243631,0.3084165242310354,-0.19568904143916105,1
-4.235805694420039,0.6038551242718315,-1.634338518627966,0.4989818788993663,0.07848478076304755,1.6010063000685175,0.46839236112468624,0.2219137389681209,0.17373637943969103,2.359277951902005,0
2.2887776089949554,-2.9079159534801695,-2.2760304889404153,-0.025073848627507056,-1.4115289721303965,-3.3787519608459173,0.4307554648830789,0.48628779557513435,0.9270118028230674,1.331065005762786,0
1.280638458986373,-0.964379855526938,0.21547497134656912,-2.224126048777033,-5.15342601399896,-1.8740601407370772,-0.8717703861455387,0.2251664656755135,1.762814177918256,0.7443536341085006,0
0.36343086458718976,-2.8824621433895583,1.1094369527238093,1.1217454970411402,-0.6358451613301441,0.07720876929307763,1.3093185612214409,-0.7216113303846986,0.6544996430481922,0.2430943254652541,0
-1.807799814807952,-2.273716316260352,-1.0907834352329422,-1.785991083181826,0.9239394370080893,1.3575912454840737,1.7430804898723387,-1.3991415247305699,-0.9793952985287622,-0.9379901712440657,0
-1.9163035835962932,1.1367380413124568,0.10603003240623976,1.5582950214052174,-1.2604364937829864,1.6169932267395293,0.3684233777621385,0.6614163171125399,1.6209700851127065,-0.6366482541594911,0
-5.277822943001584,1.335674169015475,-2.364696777323651,-1.5351735857041224,1.6276647502130817,1.684432400624897,-0.17541564851912317,0.14612320189789488,0.023977650354550455,0.6333914434456459,0
-2.0006713673427576,0.9646736155453519,0.6896436061637519,1.9095453998071685,-1.7203808356419965,1.4826388250977725,0.16999894455630926,-0.1825683269386385,0.5849519458492292,-0.3515717139086989,0
1.6112534280086073,-4.282956009484475,-3.385440990526274,-1.6517090247946842,0.2337302586392056,-4.0294582352373896,0.5670765825355537,0.679861361119854,-0.11181446122449672,-0.4498729066964419,0
-2.12860057278737,0.4572946634768007,-1.6726706427950355,-0.03268574476132646,0.4983389511140006,2.2879497172091274,1.5335117264589522,-1.6518324728062674,1.0695964498397992,-1.8281227485875504,0
-2.4785521147427696,-1.7630417938637477,-0.2895634287762423,1.8333759533636846,-0.42742016670533445,-0.29890348741206396,0.3752764426556735,1.0859972963764017,-0.44272372887299,-1.2735944747486132,0
-0.2380850705306078,-0.34959051593449897,-0.2078332481444194,0.8009137091477345,-3.900648424060981,-0.7757848070933315,-0.16248652518418633,3.4387091975598314,-1.5941760454545648,0.8304097248988387,0
-1.4798882355982363,-1.787116057376728,2.2071427651926148,3.7788954130856927,-1.6243896580881119,-1.949337192569704,-1.202492184044762,-1.4141409751679528,-0.387749145105116,2.2621534385908326,0
2.067507155765373,-0.9741505578990935,0.3631786558414737,0.2521169140105226,1.6817430683927959,0.9179090043713117,1.5586534493756978,0.882088092684365,1.4518758847607993,-0.6349940958115996,1
-3.3088067053520014,0.017838304397249427,-0.3884637048357671,-0.8112767870021436,-0.08914256352291838,1.7747542593107783,0.4476129525582281,1.2737565113996163,1.8333664406503594,-0.07010738967154793,0
-1.6102892530372066,-0.617580231551613,1.595834219288466,0.7204128853782479,-2.1475229282847463,1.3211130317277768,0.39621138080545926,-1.871849926300769,-0.9217925178225952,0.43970538346180044,0
2.0030106288082603,-1.5603913406066532,-1.2060793830067262,-1.039036742467426,-0.59886973497565,-0.5529791481713122,1.2029580020033444,-0.14225546678210113,-0.06138625907430328,0.3345309771659156,1
-1.680161974197211,-0.2859464150014208,-0.38125009307156343,-0.6537388673261562,0.1839175900919101,1.8093976485080787,1.0704857578877918,1.4530488728903297,1.8121290937882122,0.5752278495815137,0
0.2581092974082473,-2.2362413628513798,0.027563401874990512,1.702875448207378,-0.3628115981056619,0.5615649105962063,1.829145105809427,0.31187808545218887,-0.24190579140114038,1.2558403463893233,0
-0.9461097813150383,-0.3456189988132149,-0.8820735160722111,-2.09723626119775,-0.9713571490358576,-0.6095275675822893,-0.4952508961041999,-1.7916242896312138,0.3373352792162209,-1.1224163437931156,0
-0.254387453723403,-1.7016381173034523,-1.1080042143440971,-2.2157665278966485,-1.2080238336669773,-1.7118829306871999,-0.3954827756069459,0.03119272954780511,1.1839966777311464,1.1362483163625359,0
-2.928325635554108,0.08618717392916753,-1.0109397175966146,-1.117285059960554,0.16877929188895346,0.43144328425995515,-0.2917267290813158,0.20193117451171527,-0.5299953902669413,-1.5350389440515466,0
0.7931902747510664,-2.1395554316473198,-1.9315969148405183,-1.1803053013662264,-1.5938712280363072,-1.3794856930643231,0.8322743602755691,0.299344485463069,0.9451287882109071,-0.47615455786946553,0
-0.7087603878886568,-2.4515762227487103,1.5360098382790242,0.7018387000862982,-1.3926654756180827,1.008438093197044,1.2933852925109197,-1.289084571300476,-1.0574003214948238,0.6072695865633647,0
-2.725117113077519,0.45909737712634113,1.455865279364946,-2.0024401356121464,-1.0150016496543526,-1.7896047973631348,-3.1241648083905624,2.062004812205701,0.6030464401725931,-0.3469274478353565,0
-2.7552307703722376,-2.416438711782262,1.3852841114055776,2.329672125666302,-2.0632402203564606,-0.6790872920215472,-0.19319014821645997,1.7280396350098208,-1.5929284370077263,-0.35867594303945327,0
2.0858476616153125,-3.7567956736421846,2.049328237235782,1.5791169193218022,-0.7270511732044916,-0.11928565587627449,1.7568333219941121,1.674698176651312,-1.11632455731094,1.8069148660793404,0
1.1083719592140242,-1.4433652559769827,1.0725801938929704,-1.868031057457353,-1.359808185410711,-0.17965199146188504,0.19263429169595514,0.9707580817134033,-0.9340885374868179,0.5100442065901265,1
-0.1260953284558327,-2.4765500927986817,-2.2838564914994524,0.31763703181805725,-0.8004484386592455,-1.6334391975909788,0.9087346464612913,-0.6812029672666624,0.544575450897926,-0.7107351443170679,0
-1.8907956647882416,-0.09754702176938101,0.7630353353917552,-0.7678380412001173,-1.1034946244502688,2.449424314662982,0.9700328828658538,-0.06400002703838813,-0.9729301345630564,0.3944487276353822,0
-1.1087353420686614,0.33726851517128753,0.28113769281976286,-0.714455419936491,-2.4806132834119508,-0.37333968205722334,-0.8908446314107843,-0.7548168085049575,0.45813457392330337,1.6482819550490486,1
-0.26061812425423514,-2.3255678328731646,-2.9072254163975417,-1.8558334179494587,2.93702895838859,-2.445410737119667,0.005097726197758945,0.039778205082805836,-1.8889945551109912,1.532226725263812,0
-0.8457890338262413,-2.174675722267473,2.294352493263305,2.098789545294269,-0.932639929179997,-0.6996554384932059,-0.23179999941738805,0.9523901230122848,-0.076190887934728,1.2772113835382677,0
-1.7157963043297726,0.3406847390687995,1.9648598307053087,-0.013959096804142535,-1.8173658225503995,2.2231925782577795,0.3074009122622976,0.7915062127003917,0.38404887304271934,0.050924667375761075,0
-2.0394029682534534,-0.3938650226637659,-1.24759795179366,-1.266849276103915,0.8060686725824144,-0.024939612192213634,-0.10793572693449643,2.6763525041227796,-0.7277060120685908,0.3025553407118359,0
0.6899482195212367,-2.109135905429386,-1.6797296738549388,-1.833896354108219,-0.9700888946595554,-2.0745209880203683,0.06000759338357975,0.6931780899610581,-1.7968052960207992,-0.9738818065402831,0
1.6114339085264677,-2.802277278292328,3.113584658329373,0.9827368978292262,-1.955594084197394,1.173005657272573,1.6531535131796655,1.1218805229882207,0.891060545300959,1.5997897468154707,0
0.25785484376601686,-0.09679184158922305,1.882699526956582,2.2418023296598553,-1.6960437429336919,1.2854103837390265,0.7305027072577603,-1.5845594138767702,0.35779106898849405,1.1507463319202318,0
-1.0981698460218476,-0.6984328372707858,-0.8228682999049404,0.33598279421390465,-2.9447666991718915,-0.5115876185623892,0.11286797110720287,-0.9588317268159632,-0.9532457177456733,-0.8980484957599597,0
2.788287754069058,-2.712512662241792,0.6683517224942794,-0.29987153895533414,1.0116507471148632,-0.9704637200724066,1.0074757610189595,0.01768264695335541,0.07327014385392037,-0.6366010040161583,1
-0.6104502104386242,-1.3620710517263366,-0.6999820304726749,0.08031306346847011,-4.690652432717734,0.053114875591338206,0.9412280067120958,0.4897057750254257,1.168363351149276,1.910832911726174,0
-0.11987061482928696,-1.958242714838736,0.9998147408276418,1.5950015548559122,2.970162710192294,0.34049723930484777,0.9492042395719704,0.5011371752909887,0.06748091578327327,0.631164754983774,1
-1.8747057331909072,0.14425715268248762,0.15100141289121782,-0.5510295911696348,-1.4949017439711096,2.926638385085266,1.4917124936963944,-0.706247589181683,-1.020468256533669,0.3096471648499399,0
-2.0205338316214645,0.3141744438554397,0.7734678008851654,-2.1508785679435984,-0.7501290612899598,-0.8477193104079137,-1.9335304063565748,0.7036681941227971,0.7215992533226375,-0.7218877218220625,0
-2.696129996082317,0.6984777817181014,0.196159216960476,1.1439479597525435,-3.0686036301818653,1.099242405160192,-0.06346819644100399,1.4393651843600934,0.014409843832801575,-0.2400728715445845,0
-0.7787766246210609,-0.28786281393817725,-1.6531632389810471,1.9547696245984554,-0.6315627700857185,-0.698039127799531,0.37323686633667774,-0.2138047310401251,0.14488967653586177,1.2229440270723058,0
-0.9963895848561808,-0.25032601294582624,-1.3610810302633702,-2.25430225196036,-0.11964849362125263,-0.40203563915314955,-0.26226221847514414,0.1144182541318266,-0.4529522572443694,-1.9062348690972075,0
0.5767958496188721,-1.9847912594829462,1.2492594896976161,-0.3347113491128999,0.003486516348319091,1.783512873226965,1.8996728376666785,0.8381806648346252,-0.605100433280336,0.7562440430158124,0
-3.127850738324875,0.7055532356039087,0.8162422963949592,1.627494901947851,-1.9699582780486147,1.2512989000312262,-0.2638379645854314,-0.7284543226147762,-0.9102238251000054,0.48320299217233564,0
2.199736767511536,-0.8009536890566348,4.232396844366454,3.828912271204393,-1.7016095907917648,-0.4398694062267463,-0.35117542979105454,0.029644992581583884,0.11391215782193191,0.1264637924566029,0
2.293135125241515,-0.9039933590564646,0.8910649813466127,-0.9751138084534772,-1.0323872000586343,4.234542202428643,3.7184449228387817,0.5699771832960611,0.35357811734775735,-0.48928111485426634,0
-3.626591336752167,0.9784105223842097,0.3706911468325549,-0.4023069642374184,-0.8341053504358246,2.1179063357948946,-0.058952057985340645,-0.23122206400899228,-0.840410495331674,0.1992655435340448,0
-0.1035881512546758,-2.793707015678211,0.9974455977076229,1.9974405268905842,0.10491503401957769,-0.5911464245470035,0.8059171291122948,-0.1259461305453369,-0.697751505839513,-1.0129486520223046,0
-2.131918050187783,-0.5254585932004461,-0.42741190811674357,2.7996213748022063,-0.4896005354462202,-0.2301949844372706,0.12501974903733987,-0.2720910356217602,-2.1584364555148063,-0.09814468692488175,0
-1.1677510662374087,-1.2871246079048526,-1.3045527520799638,-0.027841966816906316,-1.6240581986271354,-0.4506386075743688,0.5196781530387073,0.3899437814231901,-1.7673423508581256,0.06183688440810749,0
-3.0477426156056073,0.6418610673385212,0.6522857183081596,-0.42300216882971253,-0.9703577044159154,-0.41936960253940303,-1.7293384636337215,0.6313836005629376,-0.7061148991049078,0.46153200127708993,0
-0.9880995686629163,-0.7828573382366298,-0.2848883474458479,-2.057101580555486,-2.5862096780521213,-0.9659280172548476,-0.7417121639755462,-0.7724412673308485,0.6987886741910836,-1.2796462886666666,0
-2.174523749594435,-0.010425639158619049,-1.2904190533903206,-0.266636873638024,-0.4603148756689882,2.3132239424240586,1.6070337436038329,-0.11045306872027923,-0.3013437474785019,0.5439361694692472,0
-0.31682615329095654,-1.7788114061539253,0.3987692012213123,2.58919285507454,0.021076653053940353,-0.8819390457366221,0.36827748603646415,0.6147873268731163,-0.7111602543014526,0.2807205374038485,0
-2.544722703162141,-0.9608113678054038,-0.16194292561404577,-0.4315634796967772,2.3003259798323827,-2.877676861069075,-2.412246236099586,0.5860152881436352,-0.22982879976736179,1.9051937036090156,0
0.49760470661722556,-2.545618400522437,-3.6619166230826723,0.6761626698396475,-1.2261850440112403,-0.505900823373092,2.5445611591132087,-0.8487387949749642,0.10083707308518627,-0.33162292023825446,0
-1.609587000298721,-2.284667380927583,0.34235736464566735,1.2571016025661528,-1.5564190387441608,0.6411169336338574,1.2520331319244624,2.024612350708707,-2.4651771742200697,0.5035256112289206,0
0.3366235076694273,-3.2975586162378048,-3.7370589830640117,0.7069035461442237,1.358815971721858,-2.187485220403628,1.585681302927334,-1.153161851772616,-1.57443952105991,-0.5279130378439413,0
0.21904315573913646,0.2653999720802698,0.5502801944354969,-1.5584951322386595,1.7319253750660473,2.732898856542371,1.4546870731963717,-0.8685964019299445,-1.08165906079035,-2.8517179566355764,1
-0.20502468810943864,-2.058225462776071,1.6525879260010043,2.0417206585951515,-1.1580129555582834,0.06692027143891455,0.6967558711479624,-1.5756039836951923,2.8857490697880848,-0.3141289623800196,0
2.7530595648336673,-0.5318494613903664,1.3855824215321215,-1.7313825900646744,0.9205582964229362,1.7749008103052695,1.479836552167159,-0.4409920690323913,0.36460742315578565,-1.2235067058735236,1
-0.6261581277052868,-2.9381769479689024,-0.4487184328658218,-1.1354124034492536,-0.7348572830694113,2.343107632591953,3.0062507796575835,0.10564845925449035,-0.36998420534259435,-0.7068946415153536,0
-1.5304595515992832,-0.4950159609669409,1.5274900273551317,3.9389146497432046,-1.1883384215359685,-2.55304258095709,-2.0115807704365443,2.642411524711961,-2.6129894909914833,-0.7230052007117918,1
-1.0409562282912694,-1.2335345975079635,1.4845052336753959,-0.034750344083003926,-0.7937453696686165,1.219127793673294,0.661609496260845,0.859002624100746,-0.5718033016208341,-0.7010602278306965,0
